date,ICICI_LargeMidcap,Nifty50_BeES,fund_ret,bench_ret
2010-04-16,17.45,527.6555,-0.002287021154945612,-0.0020901704684180844
2010-04-19,17.29,521.7282,-0.009169054441260704,-0.011233276256951585
2010-04-20,17.36,524.3688,0.004048582995951344,0.005061256033313866
2010-04-21,17.38,525.8451,0.0011520737327188613,0.002815384897042028
2010-04-22,17.43,528.285,0.0028768699654775354,0.004639959562235951
2010-04-23,17.5,531.7571,0.004016064257028162,0.006572399367765547
2010-04-26,17.58,533.5769,0.004571428571428449,0.0034222392141072255
2010-04-27,17.57,532.1572,-0.0005688282138792689,-0.0026607223813475134
2010-04-28,17.28,522.8547,-0.016505406943653878,-0.01748073689503782
2010-04-29,17.39,526.7214,0.0063657407407407,0.007395362420955731
2010-04-30,17.43,529.0973,0.0023001725129383477,0.004510733757922214
2010-05-03,17.26,523.5579,-0.009753298909925268,-0.010469529895540952
2010-05-04,17.04,516.1185,-0.01274623406720754,-0.014209316677295858
2010-05-05,16.99,513.7506,-0.002934272300469498,-0.004587899871831946
2010-05-06,16.91,510.337,-0.00470865214832239,-0.00664446912568073
2010-05-07,16.72,503.0114,-0.011235955056179803,-0.01435443638223377
2010-05-10,17.24,520.9608,0.031100478468899517,0.03568388310881221
2010-05-11,17.09,515.2071,-0.008700696055684354,-0.011044401037467622
2010-05-12,17.08,517.2515,-0.0005851375073142595,0.003968113017076114
2010-05-13,17.16,519.4718,0.004683840749414525,0.004292496010161573
2010-05-14,16.94,510.9191,-0.012820512820512775,-0.016464223851997417
2010-05-17,16.82,507.5343,-0.007083825265643551,-0.006624923593578802
2010-05-18,16.84,508.1629,0.0011890606420927874,0.0012385369816385605
2010-05-19,16.41,493.577,-0.025534441805225683,-0.028703197340852693
2010-05-20,16.51,496.4689,0.006093845216331495,0.005859065556134135
2010-05-21,16.44,494.8171,-0.004239854633555473,-0.0033270966217623377
2010-05-24,16.43,496.0765,-0.0006082725060828631,0.002545182856453554
2010-05-25,16.06,482.3433,-0.02251978088861839,-0.027683633471853653
2010-05-26,16.37,493.656,0.01930261519302623,0.02345362732311207
2010-05-27,16.65,502.2286,0.017104459376908743,0.017365533894047713
2010-05-28,16.84,508.5644,0.011411411411411443,0.012615370769406553
2010-05-31,16.93,510.5246,0.005344418052256605,0.003854379111082107
2010-06-01,16.57,498.9018,-0.021264028352037778,-0.022766385792183264
2010-06-02,16.72,503.8644,0.00905250452625217,0.009947047695558542
2010-06-03,16.97,512.9283,0.014952153110047828,0.01798876840673813
2010-06-04,17.03,515.4159,0.003535651149086716,0.0048498006446513475
2010-06-07,16.69,505.2315,-0.01996476805637115,-0.019759576683606395
2010-06-08,16.57,500.5222,-0.0071899340922708666,-0.009321073606851527
2010-06-09,16.67,502.8927,0.0060350030175015945,0.004736053665551632
2010-06-10,16.9,511.34,0.013797240551889356,0.016797420205145075
2010-06-11,17.0,515.4138,0.00591715976331364,0.007966910470528443
2010-06-14,17.2,523.2392,0.0117647058823529,0.015182752188629633
2010-06-15,17.27,526.0114,0.0040697674418603835,0.005298150444385641
2010-06-16,17.29,527.1091,0.0011580775911985697,0.0020868369012534416
2010-06-17,17.35,531.3113,0.003470213996529914,0.007972163637470775
2010-06-18,17.31,530.0755,-0.002305475504322918,-0.0023259433782039096
2010-06-21,17.63,539.1152,0.018486424032351234,0.01705360840106729
2010-06-22,17.51,535.4393,-0.006806579693703796,-0.0068183942875288395
2010-06-23,17.57,536.0933,0.0034266133637921303,0.0012214269666048772
2010-06-24,17.54,535.8319,-0.0017074558907228532,-0.00048760169172046286
2010-06-25,17.43,530.6782,-0.006271379703534752,-0.009618128371976509
2010-06-28,17.64,537.0916,0.012048192771084487,0.01208529010613213
2010-06-29,17.41,529.6735,-0.0130385487528345,-0.01381161053347324
2010-06-30,17.54,535.2951,0.0074669730040206606,0.010613330665022902
2010-07-01,17.32,529.1737,-0.012542759407069504,-0.011435561431442198
2010-07-02,17.3,527.7332,-0.0011547344110853786,-0.0027221685431457754
2010-07-05,17.27,527.5922,-0.001734104046242857,-0.00026718046164231346
2010-07-06,17.48,532.904,0.012159814707585426,0.010068003279805726
2010-07-07,17.37,528.0955,-0.0062929061784896545,-0.009023201176947437
2010-07-08,17.56,533.9962,0.01093839953943565,0.011173547208790824
2010-07-09,17.76,539.5523,0.011389521640091216,0.010404755689272571
2010-07-12,17.87,542.758,0.006193693693693714,0.005941407348277528
2010-07-13,17.87,544.5241,0.0,0.0032539363768013807
2010-07-14,17.82,543.0596,-0.002797985450475715,-0.0026895044682134772
2010-07-15,17.83,542.3104,0.0005611672278338364,-0.0013795907484189796
2010-07-16,17.91,543.8125,0.004486819966349032,0.0027698159577984605
2010-07-19,17.87,543.0447,-0.002233389168062483,-0.0014118836915296695
2010-07-20,17.85,541.1892,-0.0011191941801902416,-0.003416845795567114
2010-07-21,17.94,544.3235,0.005042016806722671,0.005791505078076131
2010-07-22,18.05,548.5878,0.006131549609810438,0.007834128050690614
2010-07-23,18.13,549.335,0.004432132963988922,0.0013620426848719447
2010-07-26,18.12,546.2527,-0.0005515719801433283,-0.005610965986146965
2010-07-27,18.18,547.4461,0.0033112582781456013,0.0021847031602773015
2010-07-28,18.13,544.1584,-0.002750275027502802,-0.006005522735480162
2010-07-29,18.11,545.3604,-0.0011031439602867676,0.0022089156392697262
2010-07-30,17.97,541.2117,-0.007730535615681933,-0.007607263013596266
2010-08-02,18.22,547.6148,0.013912075681691727,0.011831045042078658
2010-08-03,18.3,548.396,0.004390779363337094,0.0014265501955024185
2010-08-04,18.33,551.232,0.0016393442622948395,0.005171445451826795
2010-08-05,18.29,549.1766,-0.0021822149481723896,-0.0037287385347729574
2010-08-06,18.23,548.3654,-0.0032804811372333376,-0.001477120474543181
2010-08-09,18.36,553.0582,0.007131102578167736,0.008557797410267076
2010-08-10,18.25,550.6584,-0.005991285403050051,-0.004339145500419361
2010-08-11,18.11,546.6192,-0.007671232876712342,-0.007335219075928157
2010-08-12,18.11,546.1914,0.0,-0.0007826289307070189
2010-08-13,18.17,549.772,0.003313086692435352,0.006555577403818624
2010-08-16,18.15,546.4156,-0.0011007154650524154,-0.00610507628616952
2010-08-17,18.1,546.2219,-0.0027548209366389242,-0.00035449207526294657
2010-08-18,18.23,552.791,0.007182320441988965,0.01202643101640577
2010-08-19,18.34,558.9238,0.0060340098738342896,0.011094247192881213
2010-08-20,18.28,557.9543,-0.0032715376226826187,-0.001734583497786324
2010-08-23,18.37,559.2214,0.004923413566739532,0.0022709745224653854
2010-08-24,18.26,555.4456,-0.0059880239520957446,-0.006751887535062173
2010-08-25,18.15,551.1362,-0.006024096385542355,-0.007758455553523169
2010-08-26,18.21,552.6914,0.0033057851239670644,0.0028218070233818615
2010-08-27,18.0,545.7277,-0.011532125205930832,-0.012599617073831837
2010-08-30,18.01,546.4849,0.0005555555555556424,0.0013875051605407585
2010-08-31,17.96,545.1629,-0.0027762354247640175,-0.002419097032690165
2010-09-01,18.21,552.2065,0.013919821826280598,0.01292017486883279
2010-09-02,18.26,553.7351,0.0027457440966502933,0.0027681673431949605
2010-09-03,18.22,553.0624,-0.0021905805038336945,-0.001214840814678264
2010-09-06,18.54,562.8453,0.01756311745334793,0.01768860077994794
2010-09-07,18.6,565.5759,0.003236245954692629,0.004851421873825812
2010-09-08,18.67,566.0561,0.0037634408602149616,0.0008490460785191001
2010-09-09,18.77,569.4875,0.005356186395286455,0.0060619433303517045
2010-09-13,19.07,581.5907,0.015982951518380473,0.021252793081498744
2010-09-14,19.16,585.1586,0.004719454640797149,0.006134726707287541
2010-09-15,19.36,591.7531,0.010438413361169019,0.011269594260427951
2010-09-16,19.25,588.5004,-0.005681818181818121,-0.005496718141400514
2010-09-17,19.44,594.1785,0.009870129870130029,0.009648421649331107
2010-09-20,19.61,603.7665,0.008744855967078191,0.016136565022127236
2010-09-21,19.74,606.6371,0.006629270780214025,0.004754487040933952
2010-09-22,19.66,604.8115,-0.00405268490374866,-0.003009377435043148
2010-09-23,19.54,601.6389,-0.006103763987792554,-0.005245601315451154
2010-09-24,19.72,607.5436,0.00921187308085969,0.009814358745752427
2010-09-27,19.83,609.2639,0.005578093306288112,0.0028315663270916946
2010-09-28,19.81,608.633,-0.0010085728693898233,-0.001035511869322936
2010-09-29,19.7,604.7839,-0.005552751135790013,-0.006324172366598657
2010-09-30,19.76,608.5645,0.0030456852791880262,0.006251158471645812
2010-10-01,20.14,619.9751,0.019230769230769162,0.01875002567517492
2010-10-04,20.16,621.5645,0.0009930486593843213,0.0025636513466427147
2010-10-05,20.15,620.18,-0.0004960317460318553,-0.002227443813152097
2010-10-06,20.28,624.2639,0.006451612903225934,0.006585023702796011
2010-10-07,20.15,617.5973,-0.0064102564102564985,-0.010679137460936072
2010-10-08,20.07,615.8931,-0.003970223325061917,-0.0027594032551632175
2010-10-11,20.12,619.1309,0.0024912805181864783,0.0052570811395677985
2010-10-12,20.03,614.5964,-0.004473161033797246,-0.007323976238304386
2010-10-13,20.39,628.9806,0.017973040439341004,0.023404302400729993
2010-10-14,20.25,623.2774,-0.006866110838646411,-0.009067370281372833
2010-10-15,19.93,611.728,-0.01580246913580252,-0.018530111953361406
2010-10-18,19.95,613.0422,0.0010035122930256435,0.002148340438888008
2010-10-19,19.84,608.1398,-0.005513784461152804,-0.007996839369296183
2010-10-20,19.73,603.5839,-0.005544354838709631,-0.007491534018987167
2010-10-21,20.11,616.2426,0.019260010136847416,0.020972560732650525
2010-10-22,20.04,612.6888,-0.00348085529587272,-0.005766884665227678
2010-10-25,20.14,616.6645,0.004990019960079861,0.006488938593295579
2010-10-26,20.04,614.26,-0.0049652432969216065,-0.00389920288909118
2010-10-27,19.86,607.2755,-0.008982035928143728,-0.011370592257350376
2010-10-28,19.8,604.7533,-0.0030211480362537513,-0.00415330438985273
2010-10-29,19.87,607.7685,0.0035353535353535026,0.004985834719711368
2010-11-01,20.17,617.9343,0.015098137896326191,0.016726434489447772
2010-11-02,20.17,618.0672,0.0,0.0002150714080768612
2010-11-03,20.27,622.2358,0.004957858205255183,0.006744574052789165
2010-11-04,20.57,634.4335,0.014800197335964604,0.019603018662699867
2010-11-08,20.59,633.5331,0.000972289742343202,-0.0014192188779438286
2010-11-09,20.78,636.3783,0.00922778047595929,0.004491004495266182
2010-11-10,20.69,633.7693,-0.0043310875842156316,-0.004099762672611473
2010-11-11,20.43,625.5641,-0.012566457225713035,-0.012946666870736756
2010-11-12,20.06,613.2138,-0.018110621634850776,-0.01974266106383038
2010-11-15,20.22,618.2198,0.007976071784645988,0.00816354752616455
2010-11-16,19.88,604.8216,-0.016815034619188873,-0.021672227256389953
2010-11-18,19.88,605.8282,0.0,0.001664292412837165
2010-11-19,19.6,594.8854,-0.014084507042253391,-0.01806254644468519
2010-11-22,19.89,606.9165,0.01479591836734695,0.02022423142339691
2010-11-23,19.7,599.3287,-0.009552538964303747,-0.01250221406074814
2010-11-24,19.49,592.374,-0.010659898477157426,-0.011604149776241357
2010-11-25,19.27,585.7198,-0.011287839917906606,-0.011233106112017222
2010-11-26,19.15,580.8996,-0.00622729631551644,-0.008229532278062002
2010-11-29,19.41,588.7389,0.013577023498694496,0.01349510311248281
2010-11-30,19.52,592.0208,0.005667181865018023,0.005574457539666566
2010-12-01,19.77,601.8955,0.012807377049180335,0.016679650444713978
2010-12-02,19.94,607.0001,0.008598887202832639,0.008480874171679309
2010-12-03,19.92,605.0886,-0.0010030090270811698,-0.0031490933856517245
2010-12-06,19.94,605.0108,0.0010040160642570406,-0.0001285762118142797
2010-12-07,19.92,603.4236,-0.0010030090270811698,-0.0026234242430053234
2010-12-08,19.69,596.0747,-0.011546184738955856,-0.012178675146281903
2010-12-09,19.37,582.2496,-0.016251904520060978,-0.023193569530798763
2010-12-10,19.6,591.3919,0.011874032008260205,0.015701685325331338
2010-12-13,19.77,596.4343,0.00867346938775504,0.008526325774837362
2010-12-14,19.87,600.0972,0.005058168942842833,0.006141330235367226
2010-12-15,19.71,594.8738,-0.00805234021137391,-0.008704256577101277
2010-12-16,19.87,600.5498,0.008117706747843734,0.009541519562636713
2010-12-20,19.79,600.7117,-0.004026170105687066,0.0002695863024180234
2010-12-21,19.98,606.0997,0.009600808489135915,0.008969360843146701
2010-12-22,19.93,604.4579,-0.0025025025025025016,-0.002708795269161124
2010-12-23,19.94,604.0049,0.0005017561465128217,-0.0007494318462873961
2010-12-24,20.04,607.1804,0.005015045135406071,0.005257407679970738
2010-12-27,19.97,605.8284,-0.003493013972055925,-0.0022266858416377655
2010-12-28,19.97,605.6085,0.0,-0.0003629740698850581
2010-12-29,20.19,612.0826,0.011016524787180959,0.010690239651523825
2010-12-30,20.28,616.2547,0.004457652303120341,0.006816236893517402
2010-12-31,20.4,619.5308,0.005917159763313418,0.005316146067527061
2011-01-03,20.49,621.8361,0.004411764705882337,0.0037210417948549956
2011-01-04,20.41,620.6971,-0.003904343582235126,-0.0018316723651136124
2011-01-05,20.21,613.983,-0.009799118079372837,-0.010817031366829433
2011-01-06,20.13,610.7994,-0.003958436417615174,-0.005185159849702581
2011-01-07,19.75,596.3191,-0.018877297565822126,-0.023707128723440052
2011-01-10,19.34,582.0198,-0.02075949367088603,-0.023979275525469523
2011-01-11,19.37,581.1302,0.0015511892450879028,-0.0015284703372635544
2011-01-12,19.68,592.1174,0.016004130098089764,0.01890660647132103
2011-01-13,19.36,580.894,-0.016260162601625994,-0.018954687026592976
2011-01-14,19.05,571.0814,-0.016012396694214837,-0.016892238515116342
2011-01-17,19.05,571.0805,0.0,-1.5759574729656833e-06
2011-01-18,19.26,578.0971,0.011023622047244164,0.012286534035043983
2011-01-19,19.19,574.7675,-0.0036344755970924014,-0.005759586062618061
2011-01-20,19.21,576.8307,0.0010422094841062712,0.003589625370258309
2011-01-21,19.17,575.3057,-0.0020822488287349783,-0.002643756651648399
2011-01-24,19.32,580.0036,0.00782472613458518,0.00816591944074263
2011-01-25,19.16,574.3712,-0.008281573498964856,-0.009710974207746248
2011-01-27,18.88,566.0593,-0.014613778705636848,-0.014471303575109729
2011-01-28,18.64,556.7697,-0.012711864406779627,-0.016411001462214414
2011-01-31,18.65,556.1199,0.0005364806866952065,-0.0011670893728590315
2011-02-01,18.41,547.1807,-0.012868632707774719,-0.016074231474183964
2011-02-02,18.41,548.6648,0.0,0.0027122667155474733
2011-02-03,18.69,558.2037,0.015209125475285301,0.017385660607350806
2011-02-04,18.37,545.1325,-0.017121455323702572,-0.02341654130920301
2011-02-07,18.37,545.1376,0.0,9.355523657106346e-06
2011-02-08,18.13,536.7425,-0.013064779531845483,-0.015399965073038535
2011-02-09,17.99,530.7934,-0.007722007722007707,-0.011083713326222377
2011-02-10,17.87,527.9959,-0.006670372429127158,-0.005270412179201989
2011-02-11,18.11,536.5339,0.013430330162283122,0.0161705801124592
2011-02-14,18.58,551.2284,0.025952512424074925,0.02738783141195733
2011-02-15,18.66,553.7462,0.0043057050592034685,0.004567616617721537
2011-02-16,18.68,553.8107,0.001071811361200492,0.00011647935462111292
2011-02-17,18.9,560.3321,0.011777301927194728,0.01177550379579162
2011-02-18,18.65,551.5104,-0.013227513227513255,-0.015743699138421552
2011-02-21,18.8,557.5075,0.008042895442359255,0.01087395632067878
2011-02-22,18.62,552.5228,-0.009574468085106314,-0.008941045636157496
2011-02-23,18.46,549.3122,-0.008592910848549962,-0.0058108009298439844
2011-02-24,17.96,531.7085,-0.02708559046587211,-0.032046803256872924
2011-02-25,18.06,535.8176,0.0055679287305121505,0.007728106659946166
2011-02-28,18.2,538.8024,0.007751937984496138,0.005570552367074377
2011-03-01,18.81,557.8497,0.0335164835164834,0.03535117883661987
2011-03-03,18.78,559.244,-0.0015948963317382603,0.0024994187502476173
2011-03-04,18.77,559.4935,-0.0005324813631524261,0.00044613800058646014
2011-03-07,18.58,551.856,-0.010122535961641033,-0.013650739463461181
2011-03-08,18.76,557.6571,0.009687836383208026,0.01051198138644871
2011-03-09,18.76,558.6815,0.0,0.0018369711423023016
2011-03-10,18.67,554.9854,-0.004797441364605581,-0.0066157551306066376
2011-03-11,18.54,550.0473,-0.0069630423138726805,-0.008897711543402909
2011-03-14,18.76,558.7034,0.011866235167206085,0.015737010253481953
2011-03-15,18.5,550.4506,-0.013859275053304976,-0.014771343793504754
2011-03-16,18.7,556.6263,0.0108108108108107,0.01121935374400529
2011-03-17,18.56,550.1867,-0.007486631016042855,-0.011568982637004455
2011-03-18,18.39,542.8991,-0.009159482758620552,-0.013245685510027805
2011-03-21,18.4,541.9833,0.0005437737901032857,-0.0016868696227346769
2011-03-22,18.56,546.9304,0.008695652173912993,0.009127772018067581
2011-03-23,18.77,553.6185,0.011314655172413923,0.012228429796552032
2011-03-24,18.87,557.8342,0.005327650506126824,0.007614810559979368
2011-03-25,19.26,571.1188,0.020667726550079424,0.023814602977013433
2011-03-28,19.32,574.4313,0.0031152647975076775,0.005800019190403072
2011-03-29,19.45,579.4405,0.006728778467908869,0.008720276906916569
2011-03-30,19.61,584.6028,0.00822622107969151,0.008909111461832486
2011-03-31,19.74,589.2426,0.006629270780214025,0.007936670847283
2011-04-01,19.67,588.465,-0.0035460992907799804,-0.0013196601875017366
2011-04-04,19.92,596.7564,0.012709710218607118,0.014089877902679016
2011-04-05,19.92,596.9153,0.0,0.0002662728041122886
2011-04-06,19.84,595.0631,-0.004016064257028162,-0.0031029527974907323
2011-04-07,19.79,594.4454,-0.00252016129032262,-0.0010380411758014185
2011-04-08,19.72,590.0349,-0.0035371399696816352,-0.007419520783573996
2011-04-11,19.65,584.3396,-0.003549695740365122,-0.009652479878732523
2011-04-13,19.92,597.0041,0.013740458015267354,0.021673184565961234
2011-04-15,19.69,588.231,-0.011546184738955856,-0.014695208960876505
2011-04-18,19.48,578.5903,-0.01066531234129009,-0.016389309641960503
2011-04-19,19.51,579.7588,0.0015400410677619547,0.0020195637569451197
2011-04-20,19.77,591.1569,0.013326499231163469,0.019660072430121023
2011-04-21,19.85,594.4831,0.004046535154274222,0.005626594225661696
2011-04-25,19.89,593.449,0.00201511335012583,-0.0017394943607312863
2011-04-26,19.89,592.8312,0.0,-0.001041033012103787
2011-04-27,19.81,589.3481,-0.0040221216691805894,-0.005875365534067534
2011-04-28,19.76,584.4705,-0.0025239777889952686,-0.00827626321354058
2011-04-29,19.67,580.8436,-0.0045546558704453455,-0.006205445783833419
2011-05-02,19.53,575.9744,-0.007117437722419906,-0.008382979514623412
2011-05-03,19.13,562.2559,-0.020481310803891595,-0.023817898851060004
2011-05-04,19.1,559.4197,-0.001568217459487542,-0.005044322345038932
2011-05-05,18.83,552.0778,-0.014136125654450438,-0.013124135599801079
2011-05-06,19.07,561.3037,0.012745618693574157,0.016711231641627355
2011-05-09,19.08,561.2474,0.000524383848977239,-0.00010030220716539251
2011-05-10,19.06,560.2488,-0.0010482180293500676,-0.0017792510041026999
2011-05-11,19.1,562.639,0.0020986358866736943,0.004266318821209536
2011-05-12,18.88,554.6786,-0.011518324607329933,-0.014148326013660673
2011-05-13,19.06,560.5682,0.009533898305084776,0.010618040789747596
2011-05-16,18.92,555.9282,-0.007345225603357708,-0.008277315766395787
2011-05-17,18.71,549.866,-0.011099365750528611,-0.010904645599917329
2011-05-18,18.62,548.0106,-0.0048102618920363716,-0.0033742766419455617
2011-05-19,18.64,548.7627,0.0010741138560688146,0.0013724187086892048
2011-05-20,18.82,554.8927,0.00965665236051505,0.011170584298094699
2011-05-23,18.44,544.8101,-0.020191285866099862,-0.018170359783071466
2011-05-24,18.5,545.6434,0.0032537960954446277,0.0015295237735131195
2011-05-25,18.39,541.009,-0.005945945945945885,-0.008493459281281535
2011-05-26,18.65,547.7253,0.014138118542686096,0.012414396063651356
2011-05-27,18.82,554.1469,0.009115281501340666,0.011724125213861791
2011-05-30,18.81,553.8296,-0.0005313496280553442,-0.000572591852449067
2011-05-31,19.1,562.6056,0.015417331206805107,0.015846029175760945
2011-06-01,19.17,565.8122,0.003664921465968529,0.005699552226284155
2011-06-02,19.06,562.3488,-0.005738132498696036,-0.006121112270113582
2011-06-03,18.98,558.9535,-0.0041972717733472775,-0.006037711825827685
2011-06-06,18.96,560.4706,-0.0010537407797681642,0.002714179265359329
2011-06-07,19.07,562.8979,0.005801687763713037,0.004330824846120462
2011-06-08,18.96,560.1938,-0.0057682223387519604,-0.004803890723344417
2011-06-09,18.94,559.5985,-0.001054852320675037,-0.001062667955268437
2011-06-10,18.85,556.8321,-0.0047518479408659164,-0.004943544344739981
2011-06-13,18.84,556.5094,-0.0005305039787799615,-0.0005795283712989319
2011-06-14,18.89,558.2824,0.002653927813163426,0.0031859300130421264
2011-06-15,18.71,552.9157,-0.009528851244044456,-0.009612876923936753
2011-06-16,18.55,547.8775,-0.0085515766969535,-0.009112058131103828
2011-06-17,18.45,544.8002,-0.005390835579514919,-0.00561676652171339
2011-06-20,18.09,533.8103,-0.019512195121951237,-0.020172349422779234
2011-06-21,18.13,535.6173,0.002211166390270858,0.0033850976648446274
2011-06-22,18.2,536.2527,0.0038610038610038533,0.001186294766804652
2011-06-23,18.32,540.4643,0.00659340659340657,0.007853759990392506
2011-06-24,18.76,555.7502,0.02401746724890841,0.02828290416221746
2011-06-27,18.9,561.3299,0.00746268656716409,0.010039942405778657
2011-06-28,18.95,563.2141,0.002645502645502784,0.0033566713620636346
2011-06-29,19.16,569.032,0.011081794195250794,0.01032981951268619
2011-06-30,19.22,573.8703,0.0031315240083507057,0.008502685261988718
2011-07-01,19.17,571.8209,-0.002601456815816694,-0.0035711902149317964
2011-07-04,19.33,574.4292,0.008346374543557467,0.004561393261421465
2011-07-05,19.3,572.5572,-0.0015519917227106994,-0.003258887257124199
2011-07-06,19.25,571.8774,-0.002590673575129543,-0.0011873049539853353
2011-07-07,19.54,582.3488,0.015064935064935003,0.018310567964392455
2011-07-08,19.39,575.5498,-0.007676560900716445,-0.011675133528222248
2011-07-11,19.28,571.0155,-0.005673027333677139,-0.007878206195189419
2011-07-12,19.03,561.9104,-0.012966804979253066,-0.015945451568302405
2011-07-13,19.24,567.906,0.011035207566999272,0.010670028531239106
2011-07-14,19.29,569.6082,0.0025987525987525295,0.002997327022429941
2011-07-15,19.23,567.7622,-0.0031104199066873672,-0.003240824131394149
2011-07-18,19.17,566.3171,-0.0031201248049921304,-0.00254525574263309
2011-07-19,19.34,571.2596,0.008868022952529975,0.008727442628873483
2011-07-20,19.18,566.5358,-0.008273009307135482,-0.008269095171442142
2011-07-21,19.09,563.9488,-0.004692387904066675,-0.004566348675582366
2011-07-22,19.39,573.3024,0.01571503404924046,0.016585902833732513
2011-07-25,19.56,577.9788,0.008767405879319234,0.008156951723906847
2011-07-26,19.26,567.2861,-0.015337423312883236,-0.01850015952142181
2011-07-27,19.16,564.4582,-0.005192107995846351,-0.004984962614102528
2011-07-28,18.97,558.515,-0.009916492693110679,-0.010529034745176968
2011-07-29,18.9,557.9251,-0.0036900369003690647,-0.0010561936563923124
2011-08-01,18.98,561.436,0.004232804232804366,0.0062927801599175215
2011-08-02,18.81,555.3838,-0.008956796628029617,-0.010779857365755152
2011-08-03,18.7,550.1549,-0.005847953216374213,-0.00941493071998134
2011-08-04,18.45,542.7377,-0.013368983957219305,-0.013482021154405777
2011-08-05,18.01,530.489,-0.02384823848238471,-0.02256836037002774
2011-08-08,17.75,521.0862,-0.014436424208773002,-0.017724778459119905
2011-08-09,17.51,516.4797,-0.013521126760563273,-0.008840188053339304
2011-08-10,17.8,525.5403,0.016561964591661926,0.017542993461311385
2011-08-11,17.69,523.2279,-0.006179775280898858,-0.00440004315558673
2011-08-12,17.44,516.5878,-0.014132278123233477,-0.012690645892544983
2011-08-16,17.29,512.793,-0.008600917431192734,-0.007345895508953149
2011-08-17,17.32,515.2836,0.001735106998264957,0.004856930574325347
2011-08-18,16.94,503.8944,-0.021939953810623525,-0.02210277990605558
